date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,weather_event_count,year,month,day,hour,day_of_week,day_name,month_name,week_of_year,is_weekend,is_holiday,is_morning_rush_hour,is_evening_rush_hour,temp_celsius,temp_fahrenheit
2015-11-14 18:00:00,None,283.09,0.0,0.0,1,Clear,sky is clear,4660,1,2015,11,14,18,5,Saturday,November,46,1,0,0,0,9.94,49.89
2015-11-14 20:00:00,None,280.43,0.0,0.0,5,Clear,sky is clear,2937,1,2015,11,14,20,5,Saturday,November,46,1,0,0,0,7.28,45.1
2015-11-14 22:00:00,None,280.58,0.0,0.0,1,Clear,sky is clear,3125,1,2015,11,14,22,5,Saturday,November,46,1,0,0,0,7.43,45.37
2015-11-15 00:00:00,None,278.43,0.0,0.0,1,Mist,mist,1398,1,2015,11,15,0,6,Sunday,November,46,1,0,0,0,5.28,41.5
2015-11-15 02:00:00,None,277.94,0.0,0.0,1,Mist,mist,678,1,2015,11,15,2,6,Sunday,November,46,1,0,0,0,4.79,40.62
2015-11-15 03:00:00,None,277.29,0.0,0.0,1,Mist,mist,374,1,2015,11,15,3,6,Sunday,November,46,1,0,0,0,4.14,39.45
2015-11-15 04:00:00,None,276.72,0.0,0.0,1,Mist,mist,304,1,2015,11,15,4,6,Sunday,November,46,1,0,0,0,3.57,38.43
2015-11-15 05:00:00,None,277.01,0.0,0.0,1,Fog,fog,486,2,2015,11,15,5,6,Sunday,November,46,1,0,0,0,3.86,38.95
2015-11-15 06:00:00,None,277.15,0.0,0.0,5,Mist,mist,842,1,2015,11,15,6,6,Sunday,November,46,1,0,0,0,4.0,39.2
2015-11-15 07:00:00,None,277.01,0.0,0.0,1,Mist,mist,1218,1,2015,11,15,7,6,Sunday,November,46,1,0,0,0,3.86,38.95
2015-11-15 08:00:00,None,279.22,0.0,0.0,5,Clear,sky is clear,2033,1,2015,11,15,8,6,Sunday,November,46,1,0,0,0,6.07,42.93
2015-11-15 09:00:00,None,281.08,0.0,0.0,1,Clear,sky is clear,2969,1,2015,11,15,9,6,Sunday,November,46,1,0,0,0,7.93,46.27
2015-11-15 11:00:00,None,283.69,0.0,0.0,1,Clear,sky is clear,4334,1,2015,11,15,11,6,Sunday,November,46,1,0,0,0,10.54,50.97
2015-11-15 12:00:00,None,286.65,0.0,0.0,1,Clear,sky is clear,4674,1,2015,11,15,12,6,Sunday,November,46,1,0,0,0,13.5,56.3
2015-11-15 14:00:00,None,288.42,0.0,0.0,5,Clear,sky is clear,4642,1,2015,11,15,14,6,Sunday,November,46,1,0,0,0,15.27,59.49
2015-11-15 16:00:00,None,289.44,0.0,0.0,1,Clear,sky is clear,4727,1,2015,11,15,16,6,Sunday,November,46,1,0,0,0,16.29,61.32
2015-11-15 18:00:00,None,285.51,0.0,0.0,1,Clear,sky is clear,3661,1,2015,11,15,18,6,Sunday,November,46,1,0,0,0,12.36,54.25
2015-11-15 20:00:00,None,283.42,0.0,0.0,1,Clear,sky is clear,2483,1,2015,11,15,20,6,Sunday,November,46,1,0,0,0,10.27,50.49
2015-11-15 22:00:00,None,282.93,0.0,0.0,75,Clouds,broken clouds,1395,1,2015,11,15,22,6,Sunday,November,46,1,0,0,0,9.78,49.6
2015-11-16 02:00:00,None,284.79,0.0,0.0,90,Clouds,overcast clouds,237,1,2015,11,16,2,0,Monday,November,47,0,0,0,0,11.64,52.95
2015-11-16 03:00:00,None,284.79,0.0,0.0,90,Clouds,overcast clouds,307,1,2015,11,16,3,0,Monday,November,47,0,0,0,0,11.64,52.95
2015-11-16 04:00:00,None,284.42,0.0,0.0,90,Mist,mist,844,1,2015,11,16,4,0,Monday,November,47,0,0,0,0,11.27,52.29
2015-11-16 05:00:00,None,284.51,0.0,0.0,90,Mist,mist,2836,1,2015,11,16,5,0,Monday,November,47,0,0,0,0,11.36,52.45
2015-11-16 07:00:00,None,284.65,0.0,0.0,90,Thunderstorm,thunderstorm,6089,2,2015,11,16,7,0,Monday,November,47,0,0,1,0,11.5,52.7
2015-11-16 09:00:00,None,283.36,0.0,0.0,90,Rain,moderate rain,4636,2,2015,11,16,9,0,Monday,November,47,0,0,1,0,10.21,50.38
2015-11-16 11:00:00,None,281.92,0.0,0.0,90,Rain,moderate rain,4306,2,2015,11,16,11,0,Monday,November,47,0,0,0,0,8.77,47.79
2015-11-16 13:00:00,None,281.72,0.0,0.0,90,Rain,moderate rain,4716,2,2015,11,16,13,0,Monday,November,47,0,0,0,0,8.57,47.43
2015-11-16 17:00:00,None,282.35,0.0,0.0,90,Drizzle,drizzle,5743,2,2015,11,16,17,0,Monday,November,47,0,0,0,1,9.2,48.56
2015-11-16 19:00:00,None,282.42,0.0,0.0,90,Rain,light rain,2808,2,2015,11,16,19,0,Monday,November,47,0,0,0,0,9.27,48.69
2015-11-16 21:00:00,None,282.55,0.0,0.0,90,Clouds,overcast clouds,2108,1,2015,11,16,21,0,Monday,November,47,0,0,0,0,9.4,48.92
2015-11-16 23:00:00,None,282.48,0.0,0.0,90,Rain,moderate rain,888,3,2015,11,16,23,0,Monday,November,47,0,0,0,0,9.33,48.79
2015-11-17 00:00:00,None,282.42,0.0,0.0,90,Drizzle,light intensity drizzle,478,2,2015,11,17,0,1,Tuesday,November,47,0,0,0,0,9.27,48.69
2015-11-17 02:00:00,None,282.42,0.0,0.0,90,Rain,light rain,273,3,2015,11,17,2,1,Tuesday,November,47,0,0,0,0,9.27,48.69
2015-11-17 04:00:00,None,282.69,0.0,0.0,90,Rain,moderate rain,859,3,2015,11,17,4,1,Tuesday,November,47,0,0,0,0,9.54,49.17
2015-11-17 06:00:00,None,282.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,5414,4,2015,11,17,6,1,Tuesday,November,47,0,0,1,0,9.6,49.28
2015-11-17 08:00:00,None,283.01,0.0,0.0,90,Rain,heavy intensity rain,5356,2,2015,11,17,8,1,Tuesday,November,47,0,0,1,0,9.86,49.75
2015-11-17 09:00:00,None,283.29,0.0,0.0,90,Rain,moderate rain,5236,3,2015,11,17,9,1,Tuesday,November,47,0,0,1,0,10.14,50.25
2015-11-17 10:00:00,None,283.29,0.0,0.0,90,Rain,moderate rain,4247,1,2015,11,17,10,1,Tuesday,November,47,0,0,0,0,10.14,50.25
2015-11-17 12:00:00,None,283.53,0.0,0.0,90,Rain,moderate rain,4749,2,2015,11,17,12,1,Tuesday,November,47,0,0,0,0,10.38,50.68
2015-11-17 14:00:00,None,284.01,0.0,0.0,90,Rain,moderate rain,4947,3,2015,11,17,14,1,Tuesday,November,47,0,0,0,0,10.86,51.55
2015-11-17 16:00:00,None,284.38,0.0,0.0,90,Rain,heavy intensity rain,6368,3,2015,11,17,16,1,Tuesday,November,47,0,0,0,1,11.23,52.21
2015-11-17 18:00:00,None,284.94,0.0,0.0,90,Rain,moderate rain,4261,3,2015,11,17,18,1,Tuesday,November,47,0,0,0,1,11.79,53.22
2015-11-17 20:00:00,None,285.15,0.0,0.0,90,Drizzle,drizzle,2578,2,2015,11,17,20,1,Tuesday,November,47,0,0,0,0,12.0,53.6
2015-11-17 22:00:00,None,285.44,0.0,0.0,90,Rain,light rain,1826,3,2015,11,17,22,1,Tuesday,November,47,0,0,0,0,12.29,54.12
2015-11-18 00:00:00,None,285.51,0.0,0.0,90,Rain,moderate rain,543,3,2015,11,18,0,2,Wednesday,November,47,0,0,0,0,12.36,54.25
2015-11-18 02:00:00,None,285.86,0.0,0.0,90,Rain,light rain,292,3,2015,11,18,2,2,Wednesday,November,47,0,0,0,0,12.71,54.88
2015-11-18 04:00:00,None,286.15,0.0,0.0,90,Rain,moderate rain,901,3,2015,11,18,4,2,Wednesday,November,47,0,0,0,0,13.0,55.4
2015-11-18 06:00:00,None,286.76,0.0,0.0,90,Rain,heavy intensity rain,5773,2,2015,11,18,6,2,Wednesday,November,47,0,0,1,0,13.61,56.5
2015-11-18 08:00:00,None,286.43,0.0,0.0,75,Clouds,broken clouds,5944,1,2015,11,18,8,2,Wednesday,November,47,0,0,1,0,13.28,55.9
2015-11-18 10:00:00,None,285.28,0.0,0.0,75,Rain,light rain,4568,1,2015,11,18,10,2,Wednesday,November,47,0,0,0,0,12.13,53.83
2015-11-18 12:00:00,None,284.22,0.0,0.0,90,Rain,moderate rain,4908,1,2015,11,18,12,2,Wednesday,November,47,0,0,0,0,11.07,51.93
2015-11-18 14:00:00,None,283.15,0.0,0.0,90,Rain,proximity shower rain,5020,2,2015,11,18,14,2,Wednesday,November,47,0,0,0,0,10.0,50.0
2015-11-18 16:00:00,None,281.22,0.0,0.0,90,Rain,light rain,6341,4,2015,11,18,16,2,Wednesday,November,47,0,0,0,1,8.07,46.53
2015-11-18 18:00:00,None,279.22,0.0,0.0,90,Rain,light rain,4550,3,2015,11,18,18,2,Wednesday,November,47,0,0,0,1,6.07,42.93
2015-11-18 20:00:00,None,278.69,0.0,0.0,90,Drizzle,light intensity drizzle,2777,1,2015,11,18,20,2,Wednesday,November,47,0,0,0,0,5.54,41.97
2015-11-18 22:00:00,None,278.95,0.0,0.0,90,Drizzle,light intensity drizzle,1529,1,2015,11,18,22,2,Wednesday,November,47,0,0,0,0,5.8,42.44
2015-11-19 00:00:00,None,276.49,0.0,0.0,90,Rain,light rain,538,3,2015,11,19,0,3,Thursday,November,47,0,0,0,0,3.34,38.01
2015-11-19 02:00:00,None,274.82,0.0,0.0,90,Rain,light rain,271,3,2015,11,19,2,3,Thursday,November,47,0,0,0,0,1.67,35.01
2015-11-19 04:00:00,None,273.09,0.0,0.0,40,Clouds,scattered clouds,907,1,2015,11,19,4,3,Thursday,November,47,0,0,0,0,-0.06,31.89
2015-11-19 06:00:00,None,272.08,0.0,0.0,75,Clouds,broken clouds,5946,1,2015,11,19,6,3,Thursday,November,47,0,0,1,0,-1.07,30.07
2015-11-19 08:00:00,None,272.65,0.0,0.0,75,Snow,light snow,5789,1,2015,11,19,8,3,Thursday,November,47,0,0,1,0,-0.5,31.1
2015-11-19 10:00:00,None,273.44,0.0,0.0,90,Clouds,overcast clouds,4582,1,2015,11,19,10,3,Thursday,November,47,0,0,0,0,0.29,32.52
2015-11-19 12:00:00,None,272.44,0.0,0.0,90,Snow,light snow,5253,1,2015,11,19,12,3,Thursday,November,47,0,0,0,0,-0.71,30.72
2015-11-19 14:00:00,None,272.46,0.0,0.0,90,Snow,light snow,5323,1,2015,11,19,14,3,Thursday,November,47,0,0,0,0,-0.69,30.76
2015-11-19 16:00:00,None,273.38,0.0,0.0,90,Clouds,overcast clouds,6557,1,2015,11,19,16,3,Thursday,November,47,0,0,0,1,0.23,32.41
2015-11-19 18:00:00,None,273.99,0.0,0.0,40,Clouds,scattered clouds,4647,1,2015,11,19,18,3,Thursday,November,47,0,0,0,1,0.84,33.51
2015-11-19 20:00:00,None,273.44,0.0,0.0,1,Clear,sky is clear,2930,1,2015,11,19,20,3,Thursday,November,47,0,0,0,0,0.29,32.52
2015-11-19 22:00:00,None,273.38,0.0,0.0,1,Clear,sky is clear,2023,1,2015,11,19,22,3,Thursday,November,47,0,0,0,0,0.23,32.41
2015-11-19 23:00:00,None,272.46,0.0,0.0,1,Clear,sky is clear,1139,1,2015,11,19,23,3,Thursday,November,47,0,0,0,0,-0.69,30.76
2015-11-20 01:00:00,None,271.79,0.0,0.0,1,Clear,sky is clear,372,1,2015,11,20,1,4,Friday,November,47,0,0,0,0,-1.36,29.55
2015-11-20 02:00:00,None,270.87,0.0,0.0,1,Clear,sky is clear,328,1,2015,11,20,2,4,Friday,November,47,0,0,0,0,-2.28,27.9
2015-11-20 03:00:00,None,270.58,0.0,0.0,1,Clear,sky is clear,367,1,2015,11,20,3,4,Friday,November,47,0,0,0,0,-2.57,27.37
2015-11-20 04:00:00,None,269.92,0.0,0.0,1,Clear,sky is clear,856,1,2015,11,20,4,4,Friday,November,47,0,0,0,0,-3.23,26.19
2015-11-20 05:00:00,None,269.69,0.0,0.0,1,Clear,sky is clear,2660,1,2015,11,20,5,4,Friday,November,47,0,0,0,0,-3.46,25.77
2015-11-20 07:00:00,None,269.15,0.0,0.0,1,Clear,sky is clear,6574,1,2015,11,20,7,4,Friday,November,47,0,0,1,0,-4.0,24.8
2015-11-20 09:00:00,None,269.77,0.0,0.0,1,Clear,sky is clear,5200,1,2015,11,20,9,4,Friday,November,47,0,0,1,0,-3.38,25.92
2015-11-20 11:00:00,None,270.79,0.0,0.0,1,Clear,sky is clear,5060,1,2015,11,20,11,4,Friday,November,47,0,0,0,0,-2.36,27.75
2015-11-20 12:00:00,None,271.29,0.0,0.0,75,Clouds,broken clouds,5563,1,2015,11,20,12,4,Friday,November,47,0,0,0,0,-1.86,28.65
2015-11-20 15:00:00,None,271.72,0.0,0.0,90,Clouds,overcast clouds,6042,1,2015,11,20,15,4,Friday,November,47,0,0,0,1,-1.43,29.43
2015-11-20 17:00:00,None,271.61,0.0,0.0,90,Clouds,overcast clouds,6240,1,2015,11,20,17,4,Friday,November,47,0,0,0,1,-1.54,29.23
2015-11-20 19:00:00,None,271.35,0.0,0.0,90,Clouds,overcast clouds,3557,1,2015,11,20,19,4,Friday,November,47,0,0,0,0,-1.8,28.76
2015-11-20 21:00:00,None,270.82,0.0,0.0,1,Clear,sky is clear,2846,1,2015,11,20,21,4,Friday,November,47,0,0,0,0,-2.33,27.81
2015-11-20 23:00:00,None,270.08,0.0,0.0,1,Clear,sky is clear,1668,1,2015,11,20,23,4,Friday,November,47,0,0,0,0,-3.07,26.47
2015-11-21 00:00:00,None,268.63,0.0,0.0,1,Clear,sky is clear,1065,1,2015,11,21,0,5,Saturday,November,47,1,0,0,0,-4.52,23.86
2015-11-21 01:00:00,None,267.66,0.0,0.0,1,Clear,sky is clear,671,1,2015,11,21,1,5,Saturday,November,47,1,0,0,0,-5.49,22.12
2015-11-21 04:00:00,None,265.75,0.0,0.0,1,Clear,sky is clear,385,1,2015,11,21,4,5,Saturday,November,47,1,0,0,0,-7.4,18.68
2015-11-21 06:00:00,None,265.22,0.0,0.0,90,Clouds,overcast clouds,1377,1,2015,11,21,6,5,Saturday,November,47,1,0,0,0,-7.93,17.73
2015-11-21 08:00:00,None,264.23,0.0,0.0,1,Clear,sky is clear,3231,1,2015,11,21,8,5,Saturday,November,47,1,0,0,0,-8.92,15.94
2015-11-21 10:00:00,None,266.15,0.0,0.0,40,Clouds,scattered clouds,4548,1,2015,11,21,10,5,Saturday,November,47,1,0,0,0,-7.0,19.4
2015-11-21 12:00:00,None,268.35,0.0,0.0,1,Clear,sky is clear,4790,1,2015,11,21,12,5,Saturday,November,47,1,0,0,0,-4.8,23.36
2015-11-21 13:00:00,None,269.94,0.0,0.0,1,Clear,sky is clear,4609,1,2015,11,21,13,5,Saturday,November,47,1,0,0,0,-3.21,26.22
2015-11-21 14:00:00,None,270.42,0.0,0.0,1,Clear,sky is clear,4477,1,2015,11,21,14,5,Saturday,November,47,1,0,0,0,-2.73,27.09
2015-11-21 16:00:00,None,270.22,0.0,0.0,5,Clear,sky is clear,4397,1,2015,11,21,16,5,Saturday,November,47,1,0,0,0,-2.93,26.73
2015-11-21 18:00:00,None,268.44,0.0,0.0,75,Clouds,broken clouds,4026,1,2015,11,21,18,5,Saturday,November,47,1,0,0,0,-4.71,23.52
2015-11-21 20:00:00,None,267.29,0.0,0.0,90,Clouds,overcast clouds,2766,1,2015,11,21,20,5,Saturday,November,47,1,0,0,0,-5.86,21.45
2015-11-21 22:00:00,None,267.51,0.0,0.0,90,Clouds,overcast clouds,4549,1,2015,11,21,22,5,Saturday,November,47,1,0,0,0,-5.64,21.85
2015-11-22 00:00:00,None,266.79,0.0,0.0,75,Clouds,broken clouds,1421,1,2015,11,22,0,6,Sunday,November,47,1,0,0,0,-6.36,20.55
2015-11-22 01:00:00,None,266.43,0.0,0.0,40,Clouds,scattered clouds,791,1,2015,11,22,1,6,Sunday,November,47,1,0,0,0,-6.72,19.9
2015-11-22 02:00:00,None,266.36,0.0,0.0,40,Clouds,scattered clouds,568,1,2015,11,22,2,6,Sunday,November,47,1,0,0,0,-6.79,19.78
2015-11-22 04:00:00,None,265.84,0.0,0.0,40,Clouds,scattered clouds,299,1,2015,11,22,4,6,Sunday,November,47,1,0,0,0,-7.31,18.84
2015-11-22 06:00:00,None,265.77,0.0,0.0,40,Clouds,scattered clouds,775,1,2015,11,22,6,6,Sunday,November,47,1,0,0,0,-7.38,18.72
2015-11-22 08:00:00,None,265.08,0.0,0.0,1,Clear,sky is clear,1862,1,2015,11,22,8,6,Sunday,November,47,1,0,0,0,-8.07,17.47
2015-11-22 10:00:00,None,267.86,0.0,0.0,40,Clouds,scattered clouds,3541,1,2015,11,22,10,6,Sunday,November,47,1,0,0,0,-5.29,22.48
2015-11-22 12:00:00,None,270.93,0.0,0.0,40,Clouds,scattered clouds,4868,1,2015,11,22,12,6,Sunday,November,47,1,0,0,0,-2.22,28.0
2015-11-22 13:00:00,None,272.84,0.0,0.0,40,Clouds,scattered clouds,4923,1,2015,11,22,13,6,Sunday,November,47,1,0,0,0,-0.31,31.44
2015-11-22 15:00:00,None,274.0,0.0,0.0,90,Clouds,overcast clouds,4066,1,2015,11,22,15,6,Sunday,November,47,1,0,0,0,0.85,33.53
2015-11-22 17:00:00,None,273.72,0.0,0.0,90,Clouds,overcast clouds,3788,1,2015,11,22,17,6,Sunday,November,47,1,0,0,0,0.57,33.03
2015-11-22 19:00:00,None,272.37,0.0,0.0,90,Snow,light snow,3057,1,2015,11,22,19,6,Sunday,November,47,1,0,0,0,-0.78,30.6
2015-11-22 21:00:00,None,271.5,0.0,0.0,75,Clouds,broken clouds,1929,1,2015,11,22,21,6,Sunday,November,47,1,0,0,0,-1.65,29.03
2015-11-22 23:00:00,None,270.57,0.0,0.0,75,Clouds,broken clouds,897,1,2015,11,22,23,6,Sunday,November,47,1,0,0,0,-2.58,27.36
2015-11-23 00:00:00,None,270.22,0.0,0.0,90,Clouds,overcast clouds,449,1,2015,11,23,0,0,Monday,November,48,0,0,0,0,-2.93,26.73
2015-11-23 02:00:00,None,271.15,0.0,0.0,90,Clouds,overcast clouds,274,1,2015,11,23,2,0,Monday,November,48,0,0,0,0,-2.0,28.4
2015-11-23 04:00:00,None,272.11,0.0,0.0,92,Clouds,overcast clouds,863,1,2015,11,23,4,0,Monday,November,48,0,0,0,0,-1.04,30.13
2015-11-23 06:00:00,None,271.86,0.0,0.0,90,Clouds,overcast clouds,5651,1,2015,11,23,6,0,Monday,November,48,0,0,1,0,-1.29,29.68
2015-11-23 08:00:00,None,271.61,0.0,0.0,20,Clouds,few clouds,5544,1,2015,11,23,8,0,Monday,November,48,0,0,1,0,-1.54,29.23
2015-11-23 10:00:00,None,275.15,0.0,0.0,1,Clear,sky is clear,4476,1,2015,11,23,10,0,Monday,November,48,0,0,0,0,2.0,35.6
2015-11-23 12:00:00,None,278.48,0.0,0.0,5,Clear,sky is clear,4844,1,2015,11,23,12,0,Monday,November,48,0,0,0,0,5.33,41.59
2015-11-23 13:00:00,None,280.08,0.0,0.0,40,Clouds,scattered clouds,4768,1,2015,11,23,13,0,Monday,November,48,0,0,0,0,6.93,44.47
2015-11-23 15:00:00,None,279.87,0.0,0.0,1,Clear,sky is clear,5706,1,2015,11,23,15,0,Monday,November,48,0,0,0,1,6.72,44.1
2015-11-23 17:00:00,None,277.82,0.0,0.0,75,Clouds,broken clouds,6157,1,2015,11,23,17,0,Monday,November,48,0,0,0,1,4.67,40.41
2015-11-23 19:00:00,None,275.02,0.0,0.0,1,Clear,sky is clear,3012,1,2015,11,23,19,0,Monday,November,48,0,0,0,0,1.87,35.37
2015-11-23 21:00:00,None,272.55,0.0,0.0,5,Clear,sky is clear,2058,1,2015,11,23,21,0,Monday,November,48,0,0,0,0,-0.6,30.92
2015-11-23 23:00:00,None,271.55,0.0,0.0,1,Clear,sky is clear,1000,1,2015,11,23,23,0,Monday,November,48,0,0,0,0,-1.6,29.12
2015-11-24 00:00:00,None,270.15,0.0,0.0,1,Fog,fog,523,2,2015,11,24,0,1,Tuesday,November,48,0,0,0,0,-3.0,26.6
2015-11-24 01:00:00,None,270.09,0.0,0.0,1,Mist,mist,355,1,2015,11,24,1,1,Tuesday,November,48,0,0,0,0,-3.06,26.49
2015-11-24 03:00:00,None,270.51,0.0,0.0,40,Clouds,scattered clouds,337,1,2015,11,24,3,1,Tuesday,November,48,0,0,0,0,-2.64,27.25
2015-11-24 05:00:00,None,271.86,0.0,0.0,90,Clouds,overcast clouds,2711,1,2015,11,24,5,1,Tuesday,November,48,0,0,0,0,-1.29,29.68
2015-11-24 07:00:00,None,272.53,0.0,0.0,40,Clouds,scattered clouds,6709,1,2015,11,24,7,1,Tuesday,November,48,0,0,1,0,-0.62,30.88
2015-11-24 09:00:00,None,272.72,0.0,0.0,1,Mist,mist,5074,1,2015,11,24,9,1,Tuesday,November,48,0,0,1,0,-0.43,31.23
2015-11-24 11:00:00,None,276.15,0.0,0.0,1,Clear,sky is clear,4595,1,2015,11,24,11,1,Tuesday,November,48,0,0,0,0,3.0,37.4
2015-11-24 12:00:00,None,279.51,0.0,0.0,1,Clear,sky is clear,5015,1,2015,11,24,12,1,Tuesday,November,48,0,0,0,0,6.36,43.45
2015-11-24 14:00:00,None,279.86,0.0,0.0,1,Clear,sky is clear,5399,1,2015,11,24,14,1,Tuesday,November,48,0,0,0,0,6.71,44.08
2015-11-24 16:00:00,None,280.15,0.0,0.0,40,Clouds,scattered clouds,6471,1,2015,11,24,16,1,Tuesday,November,48,0,0,0,1,7.0,44.6
2015-11-24 18:00:00,None,277.49,0.0,0.0,1,Clear,sky is clear,4461,1,2015,11,24,18,1,Tuesday,November,48,0,0,0,1,4.34,39.81
2015-11-24 20:00:00,None,276.72,0.0,0.0,20,Clouds,few clouds,2843,1,2015,11,24,20,1,Tuesday,November,48,0,0,0,0,3.57,38.43
2015-11-24 22:00:00,None,275.94,0.0,0.0,1,Clear,sky is clear,1884,1,2015,11,24,22,1,Tuesday,November,48,0,0,0,0,2.79,37.02
2015-11-25 00:00:00,None,275.15,0.0,0.0,1,Clear,sky is clear,623,1,2015,11,25,0,2,Wednesday,November,48,0,0,0,0,2.0,35.6
2015-11-25 01:00:00,None,275.15,0.0,0.0,40,Clouds,scattered clouds,436,1,2015,11,25,1,2,Wednesday,November,48,0,0,0,0,2.0,35.6
2015-11-25 02:00:00,None,275.15,0.0,0.0,1,Haze,haze,329,1,2015,11,25,2,2,Wednesday,November,48,0,0,0,0,2.0,35.6
2015-11-25 04:00:00,None,275.51,0.0,0.0,1,Clear,sky is clear,886,1,2015,11,25,4,2,Wednesday,November,48,0,0,0,0,2.36,36.25
2015-11-25 06:00:00,None,277.01,0.0,0.0,90,Clouds,overcast clouds,5431,1,2015,11,25,6,2,Wednesday,November,48,0,0,1,0,3.86,38.95
2015-11-25 08:00:00,None,278.01,0.0,0.0,1,Clear,sky is clear,5181,1,2015,11,25,8,2,Wednesday,November,48,0,0,1,0,4.86,40.75
2015-11-25 10:00:00,None,280.01,0.0,0.0,75,Clouds,broken clouds,4722,1,2015,11,25,10,2,Wednesday,November,48,0,0,0,0,6.86,44.35
2015-11-25 12:00:00,None,282.51,0.0,0.0,90,Clouds,overcast clouds,5551,1,2015,11,25,12,2,Wednesday,November,48,0,0,0,0,9.36,48.85
2015-11-25 14:00:00,None,282.94,0.0,0.0,90,Clouds,overcast clouds,5923,1,2015,11,25,14,2,Wednesday,November,48,0,0,0,0,9.79,49.62
2015-11-25 16:00:00,None,281.96,0.0,0.0,90,Clouds,overcast clouds,5966,1,2015,11,25,16,2,Wednesday,November,48,0,0,0,1,8.81,47.86
2015-11-25 18:00:00,None,279.87,0.0,0.0,90,Clouds,overcast clouds,4120,1,2015,11,25,18,2,Wednesday,November,48,0,0,0,1,6.72,44.1
2015-11-25 20:00:00,None,278.73,0.0,0.0,90,Clouds,overcast clouds,3419,1,2015,11,25,20,2,Wednesday,November,48,0,0,0,0,5.58,42.04
2015-11-25 22:00:00,None,278.08,0.0,0.0,75,Clouds,broken clouds,2264,1,2015,11,25,22,2,Wednesday,November,48,0,0,0,0,4.93,40.87
2015-11-26 00:00:00,Thanksgiving Day,277.22,0.0,0.0,90,Mist,mist,833,2,2015,11,26,0,3,Thursday,November,48,0,1,0,0,4.07,39.33
2015-11-26 02:00:00,None,276.37,0.0,0.0,90,Mist,mist,377,1,2015,11,26,2,3,Thursday,November,48,0,0,0,0,3.22,37.8
2015-11-26 04:00:00,None,275.72,0.0,0.0,90,Mist,mist,272,1,2015,11,26,4,3,Thursday,November,48,0,0,0,0,2.57,36.63
2015-11-26 06:00:00,None,275.22,0.0,0.0,90,Clouds,overcast clouds,827,1,2015,11,26,6,3,Thursday,November,48,0,0,1,0,2.07,35.73
2015-11-26 08:00:00,None,274.55,0.0,0.0,90,Snow,light snow,1194,3,2015,11,26,8,3,Thursday,November,48,0,0,1,0,1.4,34.52
2015-11-26 10:00:00,None,273.23,0.0,0.0,90,Snow,light snow,2142,2,2015,11,26,10,3,Thursday,November,48,0,0,0,0,0.08,32.14
2015-11-26 12:00:00,None,272.55,0.0,0.0,90,Snow,light snow,3232,2,2015,11,26,12,3,Thursday,November,48,0,0,0,0,-0.6,30.92
2015-11-26 13:00:00,None,272.15,0.0,0.0,90,Snow,light snow,2987,2,2015,11,26,13,3,Thursday,November,48,0,0,0,0,-1.0,30.2
2015-11-26 14:00:00,None,272.08,0.0,0.0,90,Snow,light snow,3002,2,2015,11,26,14,3,Thursday,November,48,0,0,0,0,-1.07,30.07
2015-11-26 16:00:00,None,272.07,0.0,0.0,90,Snow,light snow,2939,2,2015,11,26,16,3,Thursday,November,48,0,0,0,1,-1.08,30.06
2015-11-26 18:00:00,None,271.84,0.0,0.0,75,Clouds,broken clouds,3027,1,2015,11,26,18,3,Thursday,November,48,0,0,0,1,-1.31,29.64
2015-11-26 20:00:00,None,270.72,0.0,0.0,75,Clouds,broken clouds,2718,1,2015,11,26,20,3,Thursday,November,48,0,0,0,0,-2.43,27.63
2015-11-26 22:00:00,None,270.01,0.0,0.0,90,Clouds,overcast clouds,1802,1,2015,11,26,22,3,Thursday,November,48,0,0,0,0,-3.14,26.35
2015-11-26 23:00:00,None,269.51,0.0,0.0,90,Clouds,overcast clouds,1491,1,2015,11,26,23,3,Thursday,November,48,0,0,0,0,-3.64,25.45
2015-11-27 01:00:00,None,268.94,0.0,0.0,90,Clouds,overcast clouds,393,1,2015,11,27,1,4,Friday,November,48,0,0,0,0,-4.21,24.42
2015-11-27 03:00:00,None,268.44,0.0,0.0,90,Clouds,overcast clouds,287,1,2015,11,27,3,4,Friday,November,48,0,0,0,0,-4.71,23.52
2015-11-27 05:00:00,None,267.15,0.0,0.0,90,Clouds,overcast clouds,1081,1,2015,11,27,5,4,Friday,November,48,0,0,0,0,-6.0,21.2
2015-11-27 07:00:00,None,266.58,0.0,0.0,75,Clouds,broken clouds,2336,1,2015,11,27,7,4,Friday,November,48,0,0,1,0,-6.57,20.17
2015-11-27 09:00:00,None,265.87,0.0,0.0,40,Clouds,scattered clouds,2703,1,2015,11,27,9,4,Friday,November,48,0,0,1,0,-7.28,18.9
2015-11-27 11:00:00,None,266.58,0.0,0.0,40,Clouds,scattered clouds,3672,1,2015,11,27,11,4,Friday,November,48,0,0,0,0,-6.57,20.17
2015-11-27 12:00:00,None,268.68,0.0,0.0,1,Clear,sky is clear,4310,1,2015,11,27,12,4,Friday,November,48,0,0,0,0,-4.47,23.95
2015-11-27 14:00:00,None,269.68,0.0,0.0,1,Clear,sky is clear,4507,1,2015,11,27,14,4,Friday,November,48,0,0,0,0,-3.47,25.75
2015-11-27 16:00:00,None,270.08,0.0,0.0,1,Clear,sky is clear,4455,1,2015,11,27,16,4,Friday,November,48,0,0,0,1,-3.07,26.47
