date_time,traffic_volume,hour,day_of_week,month,is_weekend,is_holiday,is_morning_rush_hour,is_evening_rush_hour,temp_celsius,rain_1h,snow_1h,clouds_all,weather_event_count,weather_severity_rank,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_month,traffic_lag_1h,traffic_lag_2h,traffic_lag_3h,traffic_lag_4h,traffic_lag_6h,traffic_lag_12h,traffic_lag_24h,traffic_lag_48h,traffic_lag_168h,traffic_roll_mean_6h,traffic_roll_std_6h,traffic_roll_min_6h,traffic_roll_max_6h,traffic_roll_mean_24h,traffic_roll_std_24h,traffic_roll_min_24h,traffic_roll_max_24h,traffic_roll_mean_168h,traffic_roll_std_168h
2015-10-12 07:00:00,6241,7,0,10,0,0,1,0,13.75,0.0,0.0,20,1,2,0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,12,,2651.0,846.0,282.0,,2228.0,725.0,1353.0,6470.0,997.25,1138.5825617846167,210.0,2651.0,1857.1818181818182,912.7000047668171,210.0,2855.0,3066.5454545454545,1955.3414986749744
2015-10-12 08:00:00,5368,8,0,10,0,0,1,0,14.18,0.0,0.0,90,1,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,-1.0,-1.8369701987210297e-16,12,6241.0,,2651.0,846.0,210.0,2446.0,1247.0,,,2046.0,2543.9458524111733,210.0,6241.0,2107.909090909091,1273.2871186736033,210.0,6241.0,3064.944055944056,1952.626374248703
2015-10-12 09:00:00,4573,9,0,10,0,0,1,0,14.57,0.0,0.0,90,1,2,0.7071067811865476,-0.7071067811865475,0.0,1.0,-1.0,-1.8369701987210297e-16,12,5368.0,6241.0,,2651.0,282.0,2175.0,1827.0,2423.0,,3077.6,2656.6161371187986,282.0,6241.0,2295.2272727272725,1433.6359347848836,210.0,6241.0,3080.9375,1955.2291344224693
2015-10-12 10:00:00,4216,10,0,10,0,0,0,0,14.14,0.0,0.0,90,1,8,0.49999999999999994,-0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4573.0,5368.0,6241.0,,846.0,1363.0,2316.0,2545.0,4457.0,3935.8,2177.6560104846685,846.0,6241.0,2420.0454545454545,1508.512559010587,210.0,6241.0,3091.2275862068964,1952.3642993988296
2015-10-12 11:00:00,4286,11,0,10,0,0,0,0,13.47,0.0,0.0,90,1,4,0.258819045102521,-0.9659258262890682,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4216.0,4573.0,5368.0,6241.0,2651.0,868.0,2475.0,2817.0,4565.0,4609.8,1344.340990969181,2651.0,6241.0,2506.409090909091,1555.9157358469972,210.0,6241.0,3089.5655172413794,1951.295818786538
2015-10-12 12:00:00,4481,12,0,10,0,0,0,0,12.32,0.0,0.0,90,2,8,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4286.0,4216.0,4573.0,5368.0,,494.0,2662.0,2962.0,4815.0,4936.8,860.5688235115178,4216.0,6241.0,2588.7272727272725,1601.4164617558752,210.0,6241.0,3087.6413793103447,1949.9679223710052
2015-10-12 13:00:00,4549,13,0,10,0,0,0,0,10.98,0.25,0.0,90,2,8,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4481.0,4286.0,4216.0,4573.0,6241.0,,2598.0,2912.0,5033.0,4860.833333333333,791.8892388880312,4216.0,6241.0,2671.409090909091,1651.5527660238586,210.0,6241.0,3085.3379310344826,1948.1096543283668
2015-10-12 14:00:00,4941,14,0,10,0,0,0,0,10.48,0.25,0.0,90,2,8,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4549.0,4481.0,4286.0,4216.0,5368.0,210.0,2667.0,2887.0,5314.0,4578.833333333333,412.47517096992186,4216.0,5368.0,2760.090909090909,1699.1187886691955,210.0,6241.0,3082.0,1945.1617327787164
2015-10-12 15:00:00,5384,15,0,10,0,0,0,1,10.51,0.0,0.0,90,2,8,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4941.0,4549.0,4481.0,4286.0,4573.0,282.0,2723.0,2938.0,5825.0,4507.666666666667,256.3869471456505,4216.0,4941.0,2863.4545454545455,1761.2191050322924,210.0,6241.0,3079.4275862068966,1942.4342143330173
2015-10-12 16:00:00,6139,16,0,10,0,0,0,1,9.52,0.0,0.0,90,1,8,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,12,5384.0,4941.0,4549.0,4481.0,4216.0,846.0,2855.0,3060.0,6398.0,4642.833333333333,443.3379824317631,4216.0,5384.0,2984.409090909091,1840.6948651474245,210.0,6241.0,3076.386206896552,1938.446618881445
2015-10-12 17:00:00,5697,17,0,10,0,0,0,1,9.01,0.0,0.0,90,3,8,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,12,6139.0,5384.0,4941.0,4549.0,4286.0,2651.0,2726.0,2875.0,5880.0,4963.333333333333,696.0961619393299,4286.0,6139.0,3133.681818181818,1959.0546161803381,210.0,6241.0,3074.6,1935.4816813622704
2015-10-12 18:00:00,4195,18,0,10,0,0,0,1,8.65,0.0,0.0,90,1,8,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,12,5697.0,6139.0,5384.0,4941.0,4481.0,,2474.0,2826.0,4552.0,5198.5,658.8498311451546,4481.0,6139.0,3268.7272727272725,2030.7044328278039,210.0,6241.0,3073.3379310344826,1933.6985043803863
2015-10-12 19:00:00,2854,19,0,10,0,0,0,0,8.48,0.0,0.0,90,1,2,-0.9659258262890684,0.2588190451025203,0.0,1.0,-1.0,-1.8369701987210297e-16,12,4195.0,5697.0,6139.0,5384.0,4549.0,6241.0,2228.0,2579.0,3380.0,5150.833333333333,727.872081252376,4195.0,6139.0,3346.9545454545455,2031.780018962324,210.0,6241.0,3070.8758620689655,1932.029286796229
2015-10-12 20:00:00,2408,20,0,10,0,0,0,0,8.84,0.0,0.0,90,1,2,-0.8660254037844386,0.5000000000000001,0.0,1.0,-1.0,-1.8369701987210297e-16,12,2854.0,4195.0,5697.0,6139.0,4941.0,5368.0,2446.0,2126.0,2605.0,4868.333333333333,1190.242944388525,2854.0,6139.0,3375.409090909091,2019.7107680507331,210.0,6241.0,3067.248275862069,1931.9386511532798
2015-10-12 21:00:00,2125,21,0,10,0,0,0,0,8.75,0.0,0.0,90,1,2,-0.7071067811865477,0.7071067811865474,0.0,1.0,-1.0,-1.8369701987210297e-16,12,2408.0,2854.0,4195.0,5697.0,5384.0,4573.0,2175.0,2675.0,2195.0,4446.166666666667,1553.1904476485383,2408.0,6139.0,3373.681818181818,2020.5595261464816,210.0,6241.0,3065.8896551724138,1932.3352097241034
2015-10-12 22:00:00,1364,22,0,10,0,0,0,0,8.55,0.0,0.0,90,1,2,-0.5000000000000004,0.8660254037844384,0.0,1.0,-1.0,-1.8369701987210297e-16,12,2125.0,2408.0,2854.0,4195.0,6139.0,4216.0,1363.0,3688.0,1678.0,3903.0,1720.4712145223475,2125.0,6139.0,3371.409090909091,2021.999615163895,210.0,6241.0,3065.406896551724,1932.5630272047545
2015-10-12 23:00:00,864,23,0,10,0,0,0,0,8.28,0.0,0.0,90,1,2,-0.25881904510252157,0.9659258262890681,0.0,1.0,-1.0,-1.8369701987210297e-16,12,1364.0,2125.0,2408.0,2854.0,5697.0,4286.0,868.0,1798.0,2228.0,3107.1666666666665,1577.772279724381,1364.0,5697.0,3371.4545454545455,2021.9523268665876,210.0,6241.0,3063.2413793103447,1934.3036116816775
2015-10-13 00:00:00,444,0,1,10,0,0,0,0,8.01,0.0,0.0,90,2,8,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,864.0,1364.0,2125.0,2408.0,4195.0,4481.0,494.0,1143.0,572.0,2301.6666666666665,1172.8943118059149,864.0,4195.0,3371.2727272727275,2022.1883286092896,210.0,6241.0,3053.8344827586207,1941.6963338713344
2015-10-13 01:00:00,295,1,1,10,0,0,0,0,7.99,0.0,0.0,75,1,7,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,444.0,864.0,1364.0,2125.0,2854.0,4549.0,,817.0,,1676.5,938.0425896514536,444.0,2854.0,3369.0,2025.601286390924,210.0,6241.0,3052.9517241379313,1942.8612395805314
2015-10-13 02:00:00,251,2,1,10,0,0,0,0,7.53,0.0,0.0,90,1,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,295.0,444.0,864.0,1364.0,2408.0,4941.0,210.0,502.0,268.0,1250.0,875.2419094170514,295.0,2408.0,3235.3478260869565,2080.2414765575927,210.0,6241.0,3034.0616438356165,1949.5577048268472
2015-10-13 03:00:00,310,3,1,10,0,0,0,0,7.6,0.0,0.0,90,1,2,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,251.0,295.0,444.0,864.0,2125.0,5384.0,282.0,269.0,333.0,890.5,736.4560407790859,251.0,2125.0,3237.1304347826085,2077.546964885354,251.0,6241.0,3033.945205479452,1949.7245491777908
2015-10-13 04:00:00,867,4,1,10,0,0,0,0,7.16,0.0,0.0,90,1,2,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,310.0,251.0,295.0,444.0,1364.0,6139.0,846.0,215.0,870.0,588.0,441.7669068637975,251.0,1364.0,3238.3478260869565,2075.744042039683,251.0,6241.0,3033.7876712328766,1949.9452024445814
2015-10-13 05:00:00,2847,5,1,10,0,0,0,0,7.06,0.0,0.0,90,1,2,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,867.0,310.0,251.0,295.0,864.0,5697.0,2651.0,327.0,2900.0,505.1666666666667,286.45657029761765,251.0,867.0,3239.2608695652175,2074.6482334338316,251.0,6241.0,3033.7671232876714,1949.9681767203392
2015-10-13 06:00:00,5983,6,1,10,0,0,1,0,6.63,0.0,0.0,90,1,2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,2847.0,867.0,310.0,251.0,444.0,4195.0,,,5870.0,835.6666666666666,1010.972535070401,251.0,2847.0,3247.782608695652,2072.5235376779797,251.0,6241.0,3033.404109589041,1949.9981841857839
2015-10-13 07:00:00,6465,7,1,10,0,0,1,0,6.5,0.0,0.0,90,1,2,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,5983.0,2847.0,867.0,310.0,295.0,2854.0,6241.0,725.0,6336.0,1758.8333333333333,2295.1490075083734,251.0,5983.0,3361.75,2102.4568702602064,251.0,6241.0,3034.178082191781,1951.153903277481
2015-10-13 08:00:00,5772,8,1,10,0,0,1,0,6.58,0.0,0.0,75,1,2,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,6465.0,5983.0,2847.0,867.0,251.0,2408.0,5368.0,1247.0,,2787.1666666666665,2828.3891116087034,251.0,6465.0,3371.0833333333335,2116.2462854260857,251.0,6465.0,3035.0616438356165,1952.6880190194588
2015-10-13 09:00:00,5132,9,1,10,0,0,1,0,6.67,0.51,0.0,90,1,8,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,5772.0,6465.0,5983.0,2847.0,310.0,2125.0,4573.0,1827.0,,3707.3333333333335,2734.8043196299564,310.0,6465.0,3387.9166666666665,2134.3503831308976,251.0,6465.0,3053.6802721088434,1959.038581599969
2015-10-13 10:00:00,4429,10,1,10,0,0,0,0,6.97,0.0,0.0,75,1,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,5132.0,5772.0,6465.0,5983.0,867.0,1364.0,4216.0,2316.0,,4511.0,2191.2687648939827,867.0,6465.0,3411.2083333333335,2150.831689070565,251.0,6465.0,3067.722972972973,1959.8238912307281
2015-10-13 11:00:00,4533,11,1,10,0,0,0,0,8.5,0.0,0.0,1,1,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,4429.0,5132.0,5772.0,6465.0,2847.0,864.0,4286.0,2475.0,4599.0,5104.666666666667,1313.136804246483,2847.0,6465.0,3420.0833333333335,2154.7328073370227,251.0,6465.0,3076.8590604026845,1956.372750298356
2015-10-13 12:00:00,4864,12,1,10,0,0,0,0,10.47,0.0,0.0,1,1,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,4533.0,4429.0,5132.0,5772.0,5983.0,444.0,4481.0,2662.0,4817.0,5385.666666666667,821.9025895242484,4429.0,6465.0,3430.375,2159.6328152579836,251.0,6465.0,3076.4161073825503,1956.033227695005
2015-10-13 13:00:00,4769,13,1,10,0,0,0,0,12.01,0.0,0.0,1,1,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,4864.0,4533.0,4429.0,5132.0,6465.0,295.0,4549.0,2598.0,4775.0,5199.166666666667,785.3986036826559,4429.0,6465.0,3446.3333333333335,2169.1280088645235,251.0,6465.0,3076.731543624161,1956.3195851741982
2015-10-13 14:00:00,5301,14,1,10,0,0,0,0,13.24,0.0,0.0,1,1,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,4769.0,4864.0,4533.0,4429.0,5772.0,251.0,4941.0,2667.0,5149.0,4916.5,487.35233661079326,4429.0,5772.0,3455.5,2174.448775727049,251.0,6465.0,3076.691275167785,1956.2844536274565
2015-10-13 15:00:00,5759,15,1,10,0,0,0,1,14.72,0.0,0.0,1,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,5301.0,4769.0,4864.0,4533.0,5132.0,310.0,5384.0,2723.0,5710.0,4838.0,336.6149135139445,4429.0,5301.0,3470.5,2186.3508608996212,251.0,6465.0,3077.711409395973,1957.411698658372
2015-10-13 16:00:00,6367,16,1,10,0,0,0,1,14.58,0.0,0.0,5,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,5759.0,5301.0,4769.0,4864.0,4429.0,867.0,6139.0,2855.0,6557.0,4942.5,502.55974769175435,4429.0,5759.0,3486.125,2201.9051299015928,251.0,6465.0,3078.040268456376,1957.86099456606
2015-10-13 17:00:00,5827,17,1,10,0,0,0,1,14.75,0.0,0.0,1,1,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,6367.0,5759.0,5301.0,4769.0,4533.0,2847.0,5697.0,2726.0,6201.0,5265.5,693.1631121171973,4533.0,6367.0,3495.625,2214.3053835281466,251.0,6465.0,3076.7651006711408,1955.6404300757365
2015-10-13 18:00:00,4711,18,1,10,0,0,0,1,13.31,0.0,0.0,1,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,5827.0,6367.0,5759.0,5301.0,4864.0,5983.0,4195.0,2474.0,4645.0,5481.166666666667,616.7704327111215,4769.0,6367.0,3501.0416666666665,2220.076036284355,251.0,6465.0,3074.2550335570468,1951.8396975132748
2015-10-13 19:00:00,3313,19,1,10,0,0,0,0,10.71,0.0,0.0,1,1,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,4711.0,5827.0,6367.0,5759.0,4769.0,6465.0,2854.0,2228.0,3458.0,5455.666666666667,649.6752009017,4711.0,6367.0,3522.5416666666665,2229.567046666169,251.0,6465.0,3074.6979865771814,1952.2060276486807
2015-10-13 20:00:00,2898,20,1,10,0,0,0,0,9.45,0.0,0.0,5,1,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,3313.0,4711.0,5827.0,6367.0,5301.0,5772.0,2408.0,2446.0,2772.0,5213.0,1084.1195506031606,3313.0,6367.0,3541.6666666666665,2225.5480354220635,251.0,6465.0,3073.7248322147652,1952.0497988049283
2015-10-13 21:00:00,2424,21,1,10,0,0,0,0,6.72,0.0,0.0,1,1,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,2898.0,3313.0,4711.0,5827.0,5759.0,5132.0,2125.0,2175.0,2486.0,4812.5,1432.8751166797479,2898.0,6367.0,3562.0833333333335,2216.926739129342,251.0,6465.0,3074.5704697986575,1951.9454960788855
2015-10-13 22:00:00,1665,22,1,10,0,0,0,0,5.93,0.0,0.0,1,1,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,2424.0,2898.0,3313.0,4711.0,6367.0,4429.0,1364.0,1363.0,1560.0,4256.666666666667,1626.1009398763258,2424.0,6367.0,3574.5416666666665,2209.326829979362,251.0,6465.0,3074.1543624161072,1952.0784166959577
2015-10-13 23:00:00,1409,23,1,10,0,0,0,0,5.5,0.0,0.0,1,1,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,13,1665.0,2424.0,2898.0,3313.0,5827.0,4533.0,864.0,868.0,944.0,3473.0,1536.193347206011,1665.0,5827.0,3587.0833333333335,2197.0529256189993,251.0,6465.0,3074.8590604026845,1951.5469955775577
2015-10-14 00:00:00,548,0,2,10,0,0,0,0,5.04,0.0,0.0,1,1,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,1409.0,1665.0,2424.0,2898.0,4711.0,4864.0,444.0,494.0,486.0,2736.6666666666665,1205.4135666511631,1409.0,4711.0,3609.7916666666665,2170.3380217429676,251.0,6465.0,3077.979865771812,1948.4858205373598
2015-10-14 01:00:00,349,1,2,10,0,0,0,0,4.93,0.0,0.0,1,1,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,548.0,1409.0,1665.0,2424.0,3313.0,4769.0,295.0,,350.0,2042.8333333333333,1026.5428226170993,548.0,3313.0,3614.125,2163.836414143616,251.0,6465.0,3078.3959731543623,1947.9350945774372
2015-10-14 02:00:00,300,2,2,10,0,0,0,0,3.29,0.0,0.0,1,1,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,349.0,548.0,1409.0,1665.0,2898.0,5301.0,251.0,210.0,252.0,1548.8333333333333,1006.0301022666687,349.0,2898.0,3616.375,2160.2601858693233,251.0,6465.0,3078.3892617449665,1947.9445602002313
2015-10-14 03:00:00,336,3,2,10,0,0,0,0,3.11,0.0,0.0,1,1,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,300.0,349.0,548.0,1409.0,2424.0,5759.0,310.0,282.0,347.0,1115.8333333333333,857.3077432676587,300.0,2424.0,3618.4166666666665,2156.9619116724766,300.0,6465.0,3078.711409395973,1947.477891819503
2015-10-14 10:00:00,4541,10,2,10,0,0,0,0,11.84,0.0,0.0,1,1,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,,,,,,1665.0,4429.0,4216.0,4489.0,,,,,3322.3333333333335,2120.894456147604,300.0,6367.0,3044.7638888888887,1938.0483838819198
2015-10-14 14:00:00,5461,14,2,10,0,0,0,0,19.66,0.0,0.0,1,1,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,,,,4541.0,,300.0,5301.0,4941.0,5211.0,4541.0,,4541.0,4541.0,3049.866666666667,2230.9648414552685,300.0,6367.0,3008.6170212765956,1942.371498450787
2015-10-14 15:00:00,5720,15,2,10,0,0,0,1,19.93,0.0,0.0,1,1,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,5461.0,,,,,336.0,5759.0,5384.0,5643.0,5001.0,650.5382386916237,4541.0,5461.0,3060.5333333333333,2242.8475799007547,300.0,6367.0,3010.3900709219856,1944.5091807190684
2015-10-14 16:00:00,6401,16,2,10,0,0,0,1,19.69,0.0,0.0,1,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,5720.0,5461.0,,,4541.0,,6367.0,6139.0,6304.0,5240.666666666667,619.613051293574,4541.0,5720.0,3057.9333333333334,2239.516097816883,300.0,6367.0,3010.936170212766,1945.2644741700597
2015-10-14 17:00:00,6179,17,2,10,0,0,0,1,19.13,0.0,0.0,40,1,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,6401.0,5720.0,5461.0,,,,5827.0,5697.0,5972.0,5860.666666666667,485.53098081722135,5461.0,6401.0,3060.2,2243.1188173102723,300.0,6401.0,3011.624113475177,1946.454173762454
2015-10-14 18:00:00,5122,18,2,10,0,0,0,1,16.77,0.0,0.0,40,1,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,6179.0,6401.0,5720.0,5461.0,,,4711.0,4195.0,4763.0,5940.25,427.19345734690245,5461.0,6401.0,3083.6666666666665,2275.7356633677414,300.0,6401.0,3013.0921985815603,1948.7796177560956
2015-10-14 19:00:00,3654,19,2,10,0,0,0,0,13.0,0.0,0.0,1,1,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,5122.0,6179.0,6401.0,5720.0,,,3313.0,2854.0,3656.0,5776.6,520.3626619964194,5122.0,6401.0,3111.0666666666666,2299.0828440509767,300.0,6401.0,3015.6382978723404,1951.3150886978692
2015-10-14 20:00:00,2884,20,2,10,0,0,0,0,12.03,0.0,0.0,5,1,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,3654.0,5122.0,6179.0,6401.0,5461.0,,2898.0,2408.0,2943.0,5422.833333333333,983.6294864768273,3654.0,6401.0,3133.8,2302.9049108835197,300.0,6401.0,3015.624113475177,1951.310407828579
2015-10-14 21:00:00,2565,21,2,10,0,0,0,0,11.6,0.0,0.0,1,1,1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,2884.0,3654.0,5122.0,6179.0,5720.0,,2424.0,2125.0,2484.0,4993.333333333333,1426.5364582325499,2884.0,6401.0,3132.866666666667,2303.0101378930353,300.0,6401.0,3015.205673758865,1951.332418476202
2015-10-14 22:00:00,1682,22,2,10,0,0,0,0,11.71,0.0,0.0,1,1,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,2565.0,2884.0,3654.0,5122.0,6401.0,4541.0,1665.0,1364.0,1596.0,4467.5,1666.4204451458227,2565.0,6401.0,3142.266666666667,2300.196186249794,300.0,6401.0,3015.7801418439717,1951.1868333042876
2015-10-14 23:00:00,992,23,2,10,0,0,0,0,11.6,0.0,0.0,1,1,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,14,1682.0,2565.0,2884.0,3654.0,6179.0,,1409.0,864.0,952.0,3681.0,1684.8667603107385,1682.0,6179.0,3143.4,2299.4203865943514,300.0,6401.0,3016.3900709219856,1950.7532419667025
2015-10-15 00:00:00,600,0,3,10,0,0,0,0,11.23,0.0,0.0,1,1,1,0.0,1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,992.0,1682.0,2565.0,2884.0,5122.0,,548.0,444.0,516.0,2816.5,1462.903653696991,992.0,5122.0,3115.6,2324.273520909276,300.0,6401.0,3016.673758865248,1950.4537695347285
2015-10-15 02:00:00,265,2,3,10,0,0,0,0,8.18,0.0,0.0,1,1,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,,600.0,992.0,1682.0,2884.0,5461.0,300.0,251.0,282.0,1744.6,981.2903749655399,600.0,2884.0,3316.9285714285716,2272.6737376012447,300.0,6401.0,3017.2695035460993,1949.6971921646668
2015-10-15 03:00:00,362,3,3,10,0,0,0,0,7.54,0.0,0.0,1,1,1,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,265.0,,600.0,992.0,2565.0,5720.0,336.0,310.0,353.0,1220.8,917.9971132852278,265.0,2565.0,3314.4285714285716,2276.264136163115,265.0,6401.0,3017.148936170213,1949.8680648999693
2015-10-15 04:00:00,879,4,3,10,0,0,0,0,7.33,0.0,0.0,1,1,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,362.0,265.0,,600.0,1682.0,6401.0,,867.0,892.0,780.2,576.8225030284553,265.0,1682.0,3316.285714285714,2273.656304064223,265.0,6401.0,3017.2127659574467,1949.7803752090094
2015-10-15 06:00:00,5687,6,3,10,0,0,1,0,7.86,0.0,0.0,1,1,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,,879.0,362.0,265.0,600.0,5122.0,,5983.0,5884.0,526.5,273.92273849880394,265.0,879.0,3153.8,2279.536393968864,265.0,6401.0,3018.1285714285714,1956.8464163085364
2015-10-15 07:00:00,6382,7,3,10,0,0,1,0,7.32,0.0,0.0,1,1,1,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,5687.0,,879.0,362.0,,3654.0,,6465.0,6251.0,1798.25,2606.470586188664,265.0,5687.0,3312.125,2291.4920866835496,265.0,6401.0,3016.7214285714285,1954.8405814332082
2015-10-15 08:00:00,5290,8,3,10,0,0,1,0,7.57,0.0,0.0,1,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,6382.0,5687.0,,879.0,265.0,2884.0,,5772.0,,2715.0,3049.167017399999,265.0,6382.0,3492.705882352941,2340.3233153964484,265.0,6401.0,3017.657142857143,1956.430561884021
2015-10-15 09:00:00,5191,9,3,10,0,0,1,0,8.05,0.0,0.0,1,1,1,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,5290.0,6382.0,5687.0,,362.0,2565.0,,5132.0,5243.0,3720.0,2862.1529483939194,362.0,6382.0,3592.5555555555557,2309.629693319131,265.0,6401.0,3033.77304964539,1958.80097570207
2015-10-15 10:00:00,4650,10,3,10,0,0,0,0,11.41,0.0,0.0,1,1,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,15,5191.0,5290.0,6382.0,5687.0,879.0,1682.0,4541.0,4429.0,,4685.8,2178.9622988936735,879.0,6382.0,3676.684210526316,2274.3151362951594,265.0,6401.0,3033.404255319149,1958.3869126646252
